id,iso,lang,text,openai/gpt4,ISO code,ISO language name,native_speakers,writing_system,language_family,region,continent,ISO639P3code,Macroarea,Family,Subfamily,Genus,script_simplified,is_indo_european,xlm-roberta-base,bert-base-uncased,sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,bigscience/bloom,StabilityAI/stablelm-base-alpha-7b,google/flan-t5-base,facebook/mbart-large-50,facebook/nllb-200-distilled-600M,EleutherAI/gpt-neox-20b,Xenova/gpt-4o,Xenova/claude-tokenizer,CohereForAI/aya-101,meta-llama/Meta-Llama-3-70B,mistralai/Mixtral-8x22B-v0.1,google/gemma-7b,simbolo-ai/multilingual-partial-syllable-tokenizer,Cohere/multilingual-22-12,Cohere/Cohere-embed-multilingual-v3.0
13957,my-MM,Burmese,ငှက်ပျောသီး တစ်လုံးကဘာနဲ့တူလဲ,57,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,15.0,4.0,15.0,52.0,46.0,5.0,15.0,14.0,46.0,20,32,13,57,52,25,42,14,13
13978,my-MM,Burmese,ဦးသိန်းစိန် ဆိုတာ ဘယ်သူလဲ,48,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,12.0,5.0,12.0,41.0,40.0,7.0,12.0,10.0,40.0,16,26,10,48,40,21,38,9,8
13988,my-MM,Burmese,မြန်မာနိုင်ငံ ကဘယ်မှာလဲ,45,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,7.0,4.0,7.0,38.0,38.0,5.0,7.0,8.0,38.0,11,25,7,45,36,19,35,8,5
14007,my-MM,Burmese,fjord ဆိုတာဘာလဲ,22,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,8.0,4.0,8.0,20.0,18.0,7.0,8.0,7.0,18.0,6,13,6,22,21,10,21,6,4
14010,my-MM,Burmese,ဖြူဖြူကျော်သိန်း ဘယ်အချိန်က မွေးခဲ့တာလဲ,76,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,15.0,5.0,15.0,66.0,65.0,7.0,15.0,15.0,65.0,22,42,13,76,70,34,56,14,10
14012,my-MM,Burmese,တွဒ် ဆိုတာဘာလဲ,27,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,9.0,4.0,9.0,25.0,21.0,5.0,9.0,7.0,21.0,8,16,7,27,27,13,21,8,6
14014,my-MM,Burmese,ကချင်ပြည်နယ် ကဘယ်နားမှာလဲ,49,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,10.0,4.0,10.0,41.0,40.0,5.0,10.0,11.0,40.0,15,28,11,49,44,20,39,11,8
14018,my-MM,Burmese,အောင်ပွဲ ဆိုတာဘာအဓိပ္ပာယ်လဲ,53,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,15.0,4.0,15.0,48.0,45.0,5.0,15.0,12.0,45.0,18,31,12,53,46,23,40,14,11
14039,my-MM,Burmese,မြန်မာရဲ့ ဘယ်ပြည်နယ်က မြောက်ဖျားအကျဆုံးလဲ,80,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,17.0,5.0,17.0,68.0,66.0,7.0,17.0,14.0,66.0,22,46,14,80,68,33,61,13,13
14062,my-MM,Burmese,stonehenge ကဘယ်မှာလဲ,22,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,10.0,6.0,10.0,19.0,19.0,6.0,10.0,9.0,19.0,9,16,8,22,23,11,27,10,7
14069,my-MM,Burmese,ငါ amazon ရဲ့ ရှယ်ယာဈေးနှုန်း ကို လိုအပ်တယ္,69,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,16.0,8.0,16.0,59.0,59.0,12.0,16.0,14.0,59.0,22,41,15,69,61,30,63,15,12
14073,my-MM,Burmese,i. n. r. ရဲ့ နှုန်းကဘာလဲ,36,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,14.0,10.0,14.0,32.0,31.0,14.0,14.0,14.0,31.0,15,24,16,36,34,20,40,15,11
14078,my-MM,Burmese,ဘာမြူဒါတြိဂံဆိုတာ ဘာလဲ,43,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,13.0,4.0,13.0,42.0,37.0,5.0,13.0,13.0,37.0,14,27,10,43,43,21,32,13,11
14087,my-MM,Burmese,မြန်မာကျပ် ငွေလဲနှုန်းက ဘာလောက်လဲ,64,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,12.0,5.0,12.0,55.0,52.0,7.0,12.0,12.0,52.0,21,33,10,64,52,29,49,14,9
14088,my-MM,Burmese,အလီဘာဘာ ရဲ့ လက်ရှိစတော့နှုန်းက ဘယ်လောက်လဲ,79,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,16.0,6.0,16.0,68.0,65.0,9.0,16.0,15.0,65.0,22,43,16,79,72,34,62,16,13
14125,my-MM,Burmese,မီမီဝင်းဖေ ရဲ့ကိုယ်ရေးရာဇဝင်ပြပါ,63,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,14.0,4.0,14.0,56.0,55.0,5.0,14.0,17.0,55.0,19,39,13,63,53,25,48,16,11
14144,my-MM,Burmese,ယူရို မှ အမေရိကန်ဒေါ်လာ,44,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,7.0,5.0,7.0,38.0,39.0,7.0,7.0,8.0,39.0,14,24,10,44,36,19,35,7,5
14145,my-MM,Burmese,အောင်ဆန်း မွေးနေ့ ကိုငါ့ကိုပေးပါ,62,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,13.0,5.0,13.0,56.0,52.0,7.0,13.0,11.0,52.0,15,32,12,62,45,24,45,12,9
14152,my-MM,Burmese,culotte ကဘယ်လိုဘောင်းဘီအမျိုးအစားလဲ,57,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,12.0,6.0,12.0,52.0,47.0,5.0,12.0,13.0,47.0,17,31,14,57,48,23,49,16,10
14156,my-MM,Burmese,စွယ်စုံကျမ်းမှာ ရှာကြည့်ပါ,51,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,11.0,4.0,11.0,44.0,42.0,5.0,11.0,11.0,42.0,15,26,11,51,45,22,37,13,8
14173,my-MM,Burmese,​မောင်​မောင် တစ် ကျပ် က မြန်မာ မှာတန်ဖိုးရှိလားမရှိဘူးလား,107,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,19.0,8.0,19.0,94.0,86.0,15.0,19.0,19.0,86.0,30,54,19,107,75,45,86,17,14
14175,my-MM,Burmese,ရှပ်အင်္ကျီ ကဘာနဲ့တူလဲ,43,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,14.0,4.0,14.0,38.0,37.0,5.0,14.0,13.0,37.0,15,28,13,43,43,21,33,15,11
14195,my-MM,Burmese,ငါ့အကြံပေးကို မေးကြည့်,43,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,10.0,4.0,10.0,40.0,36.0,5.0,10.0,9.0,36.0,14,22,9,43,33,17,31,11,7
14203,my-MM,Burmese,ရှယ်ယာဈေး ယနေ့ ဘယ်လောက်လဲ,48,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,12.0,5.0,12.0,40.0,41.0,7.0,12.0,9.0,41.0,15,29,11,48,48,21,38,11,8
14205,my-MM,Burmese,တကယ်လို့ ငါက ဒီနေ့ မက်စ်ရဲ့ စတော့ရှယ်ယာတွေမှာ ရင်းနှီးမြုပ်နှံရင် ဘယ်တော့လောက်ချမ်းသာမလဲ ပီးတော့ ငါးနှစ်ကြာရင် ဘာပြန်ရမလဲ ‌‌ပြောပါ,248,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,50.0,13.0,50.0,214.0,208.0,23.0,50.0,43.0,208.0,71,136,46,247,201,108,195,45,43
14207,my-MM,Burmese,ဝင်းဦး ကိုဘယ်နှစ်မှာမွေးခဲ့တာလဲ,61,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,12.0,4.0,12.0,54.0,50.0,5.0,12.0,12.0,50.0,17,35,12,61,56,25,45,14,9
14212,my-MM,Burmese,နေရာများ ရဲ့ တည်နေရာအတိအကျကိုရှာပါ,66,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,16.0,5.0,16.0,62.0,55.0,7.0,16.0,13.0,55.0,18,35,15,66,49,29,51,14,12
14218,my-MM,Burmese,တစ်ပေမှာ ဘယ္နှလက်မ ရှိတာလဲ,50,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,11.0,5.0,11.0,44.0,43.0,7.0,11.0,11.0,43.0,17,29,10,50,45,23,41,14,9
14227,my-MM,Burmese,ကနေဒါ ဒေါ်လာ နဲ့ဆိုရင် ယူရို ဘယ်လောက်လဲ,74,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,15.0,7.0,15.0,63.0,64.0,11.0,15.0,13.0,64.0,22,43,15,74,70,33,59,12,10
14230,my-MM,Burmese,သက်မွန်မြင့် ရဲ့ ထိပ်ဆုံးအဆင့်သတ်မှတ်ထားသော ငါးခု ရုပ်ရှင်များ ကိုစာရင်းလုပ်ပါ,151,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,24.0,8.0,24.0,125.0,122.0,13.0,24.0,25.0,122.0,37,76,23,151,113,64,116,24,19
14263,my-MM,Burmese,အမေရိကန်ဒေါ်လာ နဲ့ ယူရို ရဲ့ ငွေလဲနှုန်းကဘယ်လောက်လဲ,98,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,16.0,7.0,16.0,84.0,85.0,11.0,16.0,16.0,85.0,33,56,21,98,88,44,76,18,13
14267,my-MM,Burmese,​ခြောက် အနှုတ် ​လေးက ဘာလဲ,44,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,12.0,6.0,12.0,40.0,35.0,9.0,12.0,10.0,35.0,14,24,10,44,36,19,39,11,8
14269,my-MM,Burmese,မြန်မာကျပ် နဲ့ ယူရို ဘယ်လိုညီတယ်ဆိုတာငါ့ကိုပြောပြ,95,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,15.0,6.0,15.0,85.0,80.0,9.0,15.0,15.0,80.0,28,50,16,95,78,40,72,18,13
14273,my-MM,Burmese,မြန်မာ နိုင်ငံက ဘယ်လောက် ကျယ်သလဲ,61,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,11.0,6.0,11.0,49.0,50.0,9.0,11.0,9.0,50.0,16,33,10,61,49,25,50,10,7
14285,my-MM,Burmese,ရန်ကုန် အကြောင်းငါ့ကိုပြောပါ,55,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,8.0,4.0,8.0,49.0,44.0,5.0,8.0,9.0,44.0,13,26,7,55,35,19,40,9,6
14291,my-MM,Burmese,ကမ္ဘာပေါ်ရှိအပင်မျိုးစုံကိုပြပါ,62,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,13.0,3.0,13.0,58.0,53.0,3.0,13.0,12.0,53.0,17,33,11,62,46,27,44,15,10
14301,my-MM,Burmese,ဒီနေ့ ကိုကာကိုလာ စ​တော့ဘယ်လိုရှိလဲ,65,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,15.0,5.0,15.0,61.0,54.0,9.0,15.0,13.0,54.0,16,35,15,65,57,27,50,14,12
14320,my-MM,Burmese,ဦးဝင်းမြင့် ရဲ့ ဇနီးကဘယ်သူလဲ,54,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,12.0,5.0,12.0,47.0,47.0,7.0,12.0,13.0,47.0,18,33,12,54,53,23,43,14,9
14341,my-MM,Burmese,ဒီနေ့ google ရဲ့ စတော့ရှယ်ယာ ပိတ်ဈေး,56,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,14.0,7.0,14.0,49.0,49.0,10.0,14.0,13.0,49.0,16,35,13,56,51,26,52,14,12
14343,my-MM,Burmese,ထူးထရိတ်ဒင်း ၏ စတော့ စျေးနှုန်းကို ဖော်ပြပါ,82,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,18.0,7.0,18.0,71.0,68.0,11.0,18.0,16.0,68.0,22,43,17,82,64,35,63,19,13
14346,my-MM,Burmese,အဆိုပြုခြင်း ဆိုတာက ဘာကိုဆိုလိုတာလဲ,68,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,14.0,5.0,14.0,64.0,53.0,7.0,14.0,12.0,53.0,17,31,11,68,52,27,51,13,10
14358,my-MM,Burmese,မည်သည့်အချိန်ကဗိုလ်ချုပ်ကြေးရုပ်ကိုပြုလုပ်ခဲ့သလဲ,96,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,15.0,3.0,15.0,82.0,79.0,3.0,15.0,17.0,79.0,27,48,15,96,79,43,70,17,12
14361,my-MM,Burmese,စောနိုင် ကအသက်ဘယ်နစ်နှစ်မှာအိမ်ထောင်ပြုခဲ့သလဲ,89,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,17.0,4.0,17.0,75.0,75.0,5.0,17.0,16.0,75.0,24,48,17,89,66,36,68,19,14
14377,my-MM,Burmese,ရန်အောင် က ဘယ်သူလဲ,34,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,10.0,5.0,10.0,27.0,29.0,7.0,10.0,7.0,29.0,9,20,9,34,29,14,29,8,6
14380,my-MM,Burmese,ရုပ်လုံးမပေါ်သော ဆိုတဲ့ စကားလုံးရဲ့ အဓိပ္ပါယ္က ဘာလဲ,98,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,21.0,7.0,21.0,90.0,83.0,11.0,21.0,17.0,83.0,29,55,18,98,88,47,75,19,17
14384,my-MM,Burmese,empire state အဆောက်အဦ က ဘယ်လောက်မြင့်လဲ,54,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,15.0,7.0,15.0,43.0,45.0,9.0,15.0,12.0,45.0,18,28,16,54,45,23,58,13,12
14390,my-MM,Burmese,အမေရိကန်ဒေါ်လာ နဲ့ မြန်မာကျပ်ငွေ ကြားက ငွေလဲနှုန်းက ဘယ်လောက်နဲ့လဲ,125,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,21.0,8.0,21.0,106.0,105.0,13.0,21.0,19.0,105.0,41,69,24,125,102,57,97,19,16
14393,my-MM,Burmese,လက်ရှိ နိုင်ငံရေး အခြေအနေကို ဖော်ပြပါ,71,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,10.0,6.0,10.0,62.0,62.0,9.0,10.0,10.0,62.0,16,34,11,71,50,30,55,9,6
14397,my-MM,Burmese,ဟိန်းမင်းသူ ကိုဘယ်အချိန်တုန်းကမွေးခဲ့တာလဲ,81,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,16.0,4.0,16.0,70.0,65.0,5.0,16.0,14.0,65.0,23,42,16,81,66,33,60,16,13
14408,my-MM,Burmese,မင်းအ​ကြောင်းကိုစာလုံးတစ်လုံးထဲနဲ့​ဖော်ပြပါ,84,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,17.0,3.0,17.0,76.0,67.0,7.0,17.0,14.0,67.0,23,44,15,84,64,34,61,15,12
14421,my-MM,Burmese,အနီးဆုံး အီတလီ စားသောက်ဆိုင် ကဘယ်မှာလဲ,73,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,15.0,6.0,15.0,65.0,59.0,9.0,15.0,15.0,59.0,21,43,15,73,63,31,57,17,12
14430,my-MM,Burmese,မုန့်လိပ်ပြာ က ဘယ်လိုပုံမျိုးလဲဆိုတာ ငါ့ကိုရှင်းပြလို့ရမလား,115,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,21.0,6.0,21.0,104.0,95.0,9.0,21.0,18.0,95.0,35,55,24,115,92,49,85,22,18
14450,my-MM,Burmese,ကော်နီက သီချင်းခွေအသစ်အတွက် အသံသွင်းနေတာလား,84,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,17.0,5.0,17.0,73.0,68.0,7.0,17.0,16.0,68.0,25,40,17,84,64,34,65,18,13
14452,my-MM,Burmese,ကတ္တားနာမ အတွက်အဓိပ္ပါယ်,47,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,13.0,4.0,13.0,43.0,37.0,5.0,13.0,12.0,37.0,16,26,11,47,37,20,38,14,11
14458,my-MM,Burmese,ဗော့ဝဲဂန်ဂေါက်ကား က ဘာနဲ့ တူသလဲ,59,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,17.0,6.0,17.0,52.0,49.0,9.0,17.0,17.0,49.0,20,37,18,59,58,27,47,18,14
14460,my-MM,Burmese,အိုင်ပတ် အဲ ရဲ့အင်္ဂါရပ်များ,54,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,13.0,5.0,13.0,45.0,46.0,7.0,13.0,12.0,46.0,16,33,11,54,43,21,42,13,10
14479,my-MM,Burmese,နေနဲ့လရဲ့ကြားကအကွာအဝေးကိုငါ့ကိုပြောပြပါ,78,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,19.0,3.0,19.0,78.0,66.0,3.0,19.0,19.0,66.0,25,40,17,78,60,33,55,21,17
14492,my-MM,Burmese,ကမ္ဘာ ရဲ့ အနက်အဓိပ္ပါယ်ကို အဘိဓာန်တွင်ရှာပါ,83,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,20.0,6.0,20.0,72.0,71.0,9.0,20.0,18.0,71.0,28,48,18,83,70,34,67,25,17
14516,my-MM,Burmese,နှစ်ထောင့်ခုနှစ်မှာ အကောင်းဆုံး စမတ်ဖုန်းက ဘယ်ဟာလဲ,97,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,18.0,6.0,18.0,80.0,77.0,9.0,18.0,17.0,77.0,26,51,16,97,79,40,75,15,14
14527,my-MM,Burmese,နိုင်ငံခြားငွေကြေးကနေ ငါလဲလှယ်လို့ ရမယ့် နိုင်ငံခြားငွေလဲလှယ်နှုန်း,131,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,21.0,6.0,21.0,117.0,113.0,9.0,21.0,22.0,113.0,40,66,22,131,112,55,96,23,19
14541,my-MM,Burmese,ဒီလူရဲ့ အသေးစ◌ိတ် အချက်လက်တွေကို ငါ့ကို ပေးပါ,86,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,19.0,7.0,19.0,77.0,73.0,11.0,19.0,16.0,73.0,25,47,18,86,74,36,69,16,15
